review_id,review_text,true_sentiment,predicted_sentiment,confidence,aspects,num_aspects,battery_sentiment,battery_confidence,performance_sentiment,performance_confidence,design_sentiment,design_confidence,audio_sentiment,audio_confidence,durability_sentiment,durability_confidence,camera_sentiment,camera_confidence,screen_sentiment,screen_confidence,price_sentiment,price_confidence,signal_sentiment,signal_confidence,storage_sentiment,storage_confidence
2782,"i bought xiaomi phone because of its miui's native recorder. it can record phone calls. the xiaomi mi 8 lite has this feature, and its all i needed. the phone is very good, recommended.",Positive,Positive,0.9985826015472412,['signal'],1,,,,,,,,,,,,,,,,,Positive,0.893672525882721,,
2783,"i love it,thanks",Positive,Positive,0.9967098236083984,[],0,,,,,,,,,,,,,,,,,,,,
2784,zippy fast...love samsung phones!!,Positive,Positive,0.9980813264846802,['performance'],1,,,Positive,0.9962437152862549,,,,,,,,,,,,,,,,
2785,i love the white version of the iphone. this works great!,Positive,Positive,0.9967145919799805,['performance'],1,,,Positive,0.99757319688797,,,,,,,,,,,,,,,,
2786,great phone. works well on att.,Positive,Positive,0.996411144733429,['performance'],1,,,Positive,0.9945053458213806,,,,,,,,,,,,,,,,
2787,did not come with charging brick needed for charging the phone from a standard wall outlet and did not come with the removal tool needed to access the sim card and memory card slots. so i cannot charg,Negative,Negative,0.9777315258979797,"['battery', 'performance', 'storage']",3,Negative,0.7716270685195923,Neutral,0.43128761649131775,,,,,,,,,,,,,,,Neutral,0.43128761649131775
2788,i have had it for a short time but so far everything is working great. the phone camera is awesome. th battery life is also good. i can use it all day and still have power by the time i charge it at n,Positive,Positive,0.9940109848976135,"['battery', 'camera']",2,Positive,0.9888299107551575,,,,,,,,,Positive,0.9958750605583191,,,,,,,,
2789,not impressed with the burnt plastic smell or the no charging feature....very impressive. it lasted almost two days...then charged the phone and took a nap. woke up to a burning plastic smell and very,Negative,Negative,0.990635335445404,['battery'],1,Negative,0.9927791953086853,,,,,,,,,,,,,,,,,,
2790,"exactly what the title says, i got a locked cell phone!",Negative,Positive,0.9574636220932007,[],0,,,,,,,,,,,,,,,,,,,,
2791,"great job, it is amazing smatphone",Positive,Positive,0.9982290863990784,[],0,,,,,,,,,,,,,,,,,,,,
2792,bought for my dad so he has a newer phone that will survive his job and he loves it! very user friendly!,Positive,Positive,0.9979912042617798,[],0,,,,,,,,,,,,,,,,,,,,
2793,"i love my phone but i think the battery life sucks, anytime i am calling or recording a video i run out of battery. and it takes like 3 hr to charge. btw i love the camera",Positive,Positive,0.9107572436332703,"['battery', 'camera']",2,Positive,0.8361818194389343,,,,,,,,,Positive,0.9838908314704895,,,,,,,,
2794,no issues.. better than my s8,Positive,Positive,0.9980231523513794,[],0,,,,,,,,,,,,,,,,,,,,
2795,better phone than i would have thought. no problems,Positive,Positive,0.9981743097305298,[],0,,,,,,,,,,,,,,,,,,,,
2796,perfect for my teenager whom is rough with phones.,Neutral,Positive,0.996515154838562,[],0,,,,,,,,,,,,,,,,,,,,
2797,"terrible. it could not connect to wifi and kept dropping the signal, forcing me to use the data plan. verizon customer service was terrible, and made me wait on the line for hours. avoid this phone an",Negative,Negative,0.9971567392349243,"['battery', 'signal']",2,Negative,0.9918248057365417,,,,,,,,,,,,,,,Negative,0.9923959970474243,,
2798,"needs. more. storage. space. other than that it is a great phone. great camera...like, really great. low light pics are outstanding. screen is awesome. this is the smallest 6"" phone i have ever seen. ",Positive,Positive,0.9972996115684509,"['battery', 'screen', 'camera', 'design', 'storage']",5,Positive,0.9779579043388367,,,Positive,0.9959107637405396,,,,,Positive,0.9967457056045532,Positive,0.996325671672821,,,,,Positive,0.9529252052307129
2799,aun lo sigo usando buen rendimiento no tengo quejas,Positive,Positive,0.9961965084075928,[],0,,,,,,,,,,,,,,,,,,,,
2800,i love this phone. it works with sprint and does not come loaded with a bunch of rubbish apps that i cannot delete.,Positive,Positive,0.9906948804855347,['performance'],1,,,Positive,0.6253437995910645,,,,,,,,,,,,,,,,
2801,"an absolutely great phone! so far after 4 days of use i can find only one real flaw and that is that it has no 5g wifi reception. but the camera, speed, screen and os are all great. cell reception wit",Positive,Positive,0.9973961114883423,"['battery', 'screen', 'camera', 'performance', 'design', 'price', 'signal']",7,Positive,0.8487396836280823,Positive,0.9519022107124329,Positive,0.9984266757965088,,,,,Positive,0.9519022107124329,Positive,0.9609633088111877,Positive,0.9945856928825378,Negative,0.9764195680618286,,
2802,hasta ahora muy buen producto compatible con digitel y movistar en venezuela,Positive,Positive,0.9985036849975586,[],0,,,,,,,,,,,,,,,,,,,,
2803,"the phone is beautiful and looks better in person than on the picture! i am a nokia lover, started using nokia's in college and feel in love with the brand, consistency and easy to follow features. i ",Positive,Positive,0.9828657507896423,"['screen', 'camera', 'design']",3,,,,,Positive,0.9980574250221252,,,,,Positive,0.9969733953475952,Positive,0.9941154718399048,,,,,,
2804,theres ascratch on the glass on the side of the phone. also the white powder all over the face of the microphone. the price was cheated. decelived,Negative,Negative,0.9933308959007263,['price'],1,,,,,,,,,,,,,,,Negative,0.9905896186828613,,,,
2805,simple and easy,Positive,Positive,0.9981130361557007,[],0,,,,,,,,,,,,,,,,,,,,
2806,es un buen teléfono,Positive,Positive,0.9974943399429321,[],0,,,,,,,,,,,,,,,,,,,,
2807,happy with the phone so far. it does everything i need and battery lasts pretty long,Positive,Positive,0.996321439743042,"['battery', 'design']",2,Positive,0.9964950680732727,,,Positive,0.9964950680732727,,,,,,,,,,,,,,
2808,my phone works good i love my new phone,Positive,Positive,0.9978908896446228,['performance'],1,,,Positive,0.9978908896446228,,,,,,,,,,,,,,,,
2809,"so far this product has been awesome :) the port to recharge kinda sucks, tight to open but oh well. great camera! :)",Positive,Positive,0.9977516531944275,"['battery', 'camera']",2,Positive,0.9971904158592224,,,,,,,,,Positive,0.9974051117897034,,,,,,,,
2810,todo bien hasta ahora,Positive,Positive,0.9937453269958496,[],0,,,,,,,,,,,,,,,,,,,,
2811,"bello, me encantó",Positive,Positive,0.9981564879417419,[],0,,,,,,,,,,,,,,,,,,,,
2812,"i have had this phone for about 3 months. i have been a pretty faithful galaxy user for years, this will be my last one. the screens in particular have been getting worse and worse. twice my s5 screen",Negative,Negative,0.9700011610984802,"['battery', 'screen', 'design', 'price', 'durability', 'signal']",6,Positive,0.9699667692184448,,,Positive,0.9041368365287781,,,Negative,0.8657486438751221,,,Negative,0.856265664100647,Negative,0.9850026965141296,Positive,0.6047839522361755,,
2813,"so far, so good. pleased with the quality they sent me, and the phone itself works well!",Positive,Positive,0.9963809847831726,"['camera', 'performance', 'durability']",3,,,Positive,0.9946154952049255,,,,,Positive,0.9946154952049255,Positive,0.9946154952049255,,,,,,,,
2814,great phone. everything that the seller said was great and on point,Positive,Positive,0.9985359907150269,[],0,,,,,,,,,,,,,,,,,,,,
2815,all the features without the expensive price tag,Positive,Positive,0.9941746592521667,['price'],1,,,,,,,,,,,,,,,Positive,0.9941746592521667,,,,
2816,cheap but not cheap! bought it for my wife to replace her samsung phone which she had been complaining about the battery life. she likes this phone and feels smug about how long her phone battery last,Positive,Positive,0.9976147413253784,"['battery', 'design', 'price']",3,Positive,0.9969695210456848,,,Positive,0.9938464760780334,,,,,,,,,Positive,0.9847820401191711,,,,
2817,"wonderful phone. screen is excellent, performance is great, and battery life is much better than you would expect from the relatively low 2600mah capacity battery. moto mods work very well - i have tr",Positive,Positive,0.9938349723815918,"['battery', 'screen', 'performance', 'price', 'audio', 'storage']",6,Positive,0.9912192225456238,Positive,0.9912192225456238,,,Positive,0.9976359605789185,,,,,Positive,0.9941446185112,Positive,0.9938230514526367,,,Positive,0.9757476449012756
2818,this phone is an absolute beast. the design is stunning. i got the emerald green and man does it stand out. who rocks a green phone?? it last long due to large battery and charges super fast with it i,Positive,Positive,0.9967297315597534,"['battery', 'screen', 'camera', 'performance', 'design', 'durability']",6,Positive,0.9978712797164917,Negative,0.9906284213066101,Negative,0.9885834455490112,,,Positive,0.9954543113708496,Negative,0.9258853197097778,Negative,0.9054755568504333,,,,,,
2819,the speaker phone does not work well!,Neutral,Negative,0.9348190426826477,"['performance', 'audio']",2,,,Negative,0.6111025810241699,,,Negative,0.6111025810241699,,,,,,,,,,,,
2820,"the last samsung product i will ever purchase! prior to this terrible warrantee experience i am having i liked samsung products. i have several in my home. however, when something goes wrong and you n",Negative,Negative,0.6273205280303955,"['battery', 'performance', 'design', 'price', 'durability', 'signal']",6,Negative,0.9901289343833923,Neutral,0.708174467086792,Negative,0.9894956946372986,,,Negative,0.9925636649131775,,,,,Negative,0.903638482093811,Negative,0.834308385848999,,
2821,"i am not sure why one would go from the 21mp camera with the moto pure x to this 13mp, limited offering. cmon moto.. also, the dual sim still no go.. this phone, for more money, is a downgrade from th",Negative,Negative,0.968563437461853,"['camera', 'price']",2,,,,,,,,,,,Negative,0.8231638073921204,,,Negative,0.8996903896331787,,,,
2822,"excellent product, perfect.",Positive,Positive,0.99892657995224,[],0,,,,,,,,,,,,,,,,,,,,
2823,exactly what i needed!,Positive,Positive,0.9986873269081116,[],0,,,,,,,,,,,,,,,,,,,,
2824,does not work well with dji mavic pro. disappointed,Neutral,Negative,0.964306116104126,['performance'],1,,,Negative,0.8804712295532227,,,,,,,,,,,,,,,,
2825,"i love my new device,new unlock everything came in place headphones charger usb adapter and androy usb adapter and usb wire i learn a few things while searching for a phone first of you are trying to ",Positive,Positive,0.9987909197807312,"['battery', 'signal']",2,Negative,0.9987909197807312,,,,,,,,,,,,,,,Negative,0.9987909197807312,,
2826,"i like the usb-3 connection; it is easy to insert and charges quickly. the blue-tooth , however, is defective. connection to my jaguar f-pace is very unstable ever since android update 8-1-0. amazon c",Negative,Negative,0.4890700578689575,['signal'],1,,,,,,,,,,,,,,,,,Neutral,0.6039175391197205,,
2827,the phone simply would not take a charge. it might otherwise be the best phone ever made; i will never know.,Negative,Negative,0.9744169116020203,['battery'],1,Negative,0.9922437071800232,,,,,,,,,,,,,,,,,,
2828,very good. i liked it.,Positive,Positive,0.9981561303138733,[],0,,,,,,,,,,,,,,,,,,,,
2829,"i understand that it is refurbished but i just opened this phone to activate it and it barely turns on, the battery life is non existent. whoever the seller is should be ashamed of themselves for send",Negative,Negative,0.9952545166015625,['battery'],1,Negative,0.9903191328048706,,,,,,,,,,,,,,,,,,
2830,i would not buy this product again. i received it with a cracked screen. i did not even use this item because i received it as a cracked screen and immediately decided i no longer wanted it. i would l,Negative,Negative,0.9967697858810425,"['screen', 'price', 'durability']",3,,,,,,,,,Negative,0.8837893009185791,,,Negative,0.9912200570106506,Negative,0.9959917664527893,,,,
2831,"phone came as expected lightly used and in compete working condition, great buy for the price!",Positive,Positive,0.9984170198440552,['price'],1,,,,,,,,,,,,,,,Positive,0.9981012940406799,,,,
2832,on the phone with samsung last 45 minutes... phone slipped off couch and shattered screen.... fell less than 2 feet... samsung response - refused to let me talk to supervisor and will not stand by the,Negative,Negative,0.9953783750534058,"['battery', 'screen', 'durability']",3,Negative,0.7472307085990906,,,,,,,Negative,0.9941873550415039,,,Negative,0.9873494505882263,,,,,,
2833,"i am disappointed in this item. imagine receiving a 'new' phone and no earpiece device! how am i going to use the radio? this is supposed to be an unlocked phone, yet it does not work...cannot make a ",Neutral,Negative,0.9949147701263428,"['performance', 'audio']",2,,,Negative,0.9915915727615356,,,Negative,0.9822178483009338,,,,,,,,,,,,
2834,delivered on time and phone very clear.,Positive,Positive,0.9989903569221497,"['screen', 'audio']",2,,,,,,,Positive,0.9988901019096375,,,,,Positive,0.9988901019096375,,,,,,
2835,great like new,Positive,Positive,0.9977637529373169,[],0,,,,,,,,,,,,,,,,,,,,
2836,"excelente producto, cumple con mis expectativas",Positive,Positive,0.9986090064048767,[],0,,,,,,,,,,,,,,,,,,,,
